name;openinggross;theathers;tconst;titleType;originalTitle;isAdult;startYear;runtimeMinutes;genres;director_identifier;primaryName;primaryProfession;knownForTitles
The Interpreter;$22,822,455;2,758;tt0367155;movie;El torgomane;FALSE;1961;NA;\N;nm0252751;Hasan El-Saifi;director,writer,producer;tt27898285,tt0047145,tt0359491,tt1053323
PAW Patrol: The Mighty Movie;$22,764,354;3,989;tt15837338;movie;PAW Patrol: The Mighty Movie;FALSE;2023;88;Action,Adventure,Animation;nm2117510;Cal Brunker;art_department,animation_department,writer;tt9204164,tt11832046,tt0765446,tt5715410
Jackass: The Movie;$22,763,437;2,509;tt0322802;movie;Jackass: The Movie;FALSE;2002;85;Action,Comedy,Documentary;nm0871860;Jeff Tremaine;writer,producer,director;tt0800325,tt3063516,tt9684220,tt1116184
Man on Fire;$22,751,490;2,980;tt0050682;movie;Man on Fire;FALSE;1957;95;Drama;nm0532030;Ranald MacDougall;writer,director,producer;tt0037913,tt0056937,tt0053454,tt0041445
Mulan;$22,745,143;2,888;tt0120762;movie;Mulan;FALSE;1998;87;Adventure,Animation,Comedy;nm0051643,nm0176905;NA;NA;NA
Rugrats in Paris;$22,718,184;2,934;tt0213203;movie;Rugrats in Paris: The Movie - Rugrats II;FALSE;2000;78;Adventure,Animation,Comedy;nm0075010,nm0218450;NA;NA;NA
Insidious: Chapter 3;$22,692,741;3,002;tt3195644;movie;Insidious: Chapter 3;FALSE;2015;97;Horror,Mystery,Thriller;nm1191481;Leigh Whannell;actor,writer,producer;tt0387564,tt2490326,tt1591095,tt1051906
Unstoppable;$22,688,457;3,207;tt0349889;movie;Unstoppable;FALSE;2004;96;Action,Adventure,Drama;nm0141222;David Carson;director,producer,writer;tt1842329,tt0111280,tt0120570,tt1844080
Funny People;$22,657,780;3,007;tt0076061;movie;Funny People;FALSE;1976;146;Comedy;nm0371059,nm1300431;NA;NA;NA
Black Mass;$22,635,037;3,188;tt1355683;movie;Black Mass;FALSE;2015;123;Biography,Crime,Drama;nm0178376;Scott Cooper;actor,director,writer;tt1206543,tt5478478,tt1263670,tt14138650
Poltergeist;$22,620,386;3,240;tt0084516;movie;Poltergeist;FALSE;1982;114;Horror,Thriller;nm0001361;Tobe Hooper;director,writer,producer;tt0092076,tt0084516,tt0072271,tt0089489
The Time Machine;$22,610,437;2,944;tt0054387;movie;The Time Machine;FALSE;1960;103;Adventure,Romance,Sci-Fi;nm0657162;George Pal;director,producer,cinematographer;tt0046534,tt0057812,tt0054387,tt0035476
Smile;$22,609,925;3,645;tt0073722;movie;Smile;FALSE;1975;113;Comedy;nm0006916;Michael Ritchie;director,producer,actor;tt0080934,tt0089155,tt0106611,tt0091129
Bridge to Terabithia;$22,564,612;3,139;tt0398808;movie;Bridge to Terabithia;FALSE;2007;96;Drama,Family,Fantasy;nm0190780;Gabor Csupo;producer,writer,animation_department;tt8741368,tt0096697,tt0398808,tt0167743
Training Day;$22,550,788;2,712;tt0139654;movie;Training Day;FALSE;2001;122;Action,Crime,Drama;nm0298807;Antoine Fuqua;producer,director,actor;tt0139654,tt0455944,tt1798684,tt2404435
Dick Tracy;$22,543,911;2,332;tt0028785;movie;Dick Tracy;FALSE;1937;290;Action,Comedy,Crime;nm0416258,nm0853028;NA;NA;NA
Saw 3D;$22,530,123;2,808;tt1477076;movie;Saw 3D;FALSE;2010;90;Horror,Mystery;nm0340436;Kevin Greutert;editor,editorial_department,director;tt1233227,tt0482606,tt2300975,tt21807222
The Mask of Zorro;$22,525,855;2,515;tt0120746;movie;The Mask of Zorro;FALSE;1998;136;Action,Adventure,Comedy;nm0132709;Martin Campbell;director,producer,actor;tt0190865,tt0381061,tt1226273,tt0113189
Heaven Is for Real;$22,522,221;2,417;tt1929263;movie;Heaven Is for Real;FALSE;2014;99;Biography,Drama,Family;nm0908824;Randall Wallace;writer,producer,director;tt0213149,tt0277434,tt1028576,tt0112573
The Lucky One;$22,518,358;3,155;tt0135676;movie;O tyherakias;FALSE;1968;80;Comedy;nm0856915;Errikos Thalassinos;director,writer,soundtrack;tt0231939,tt0231689,tt0232086,tt0232790
Shallow Hal;$22,518,295;2,770;tt0256380;movie;Shallow Hal;FALSE;2001;114;Comedy,Drama,Fantasy;nm0125803,nm0268380;NA;NA;NA
Star Wars: Episode I - The Phantom Menace2012 3D Release;$22,469,932;2,655;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Life of Pi;$22,451,514;2,927;tt0454876;movie;Life of Pi;FALSE;2012;127;Adventure,Drama,Fantasy;nm0000487;Ang Lee;director,producer,writer;tt0808357,tt0454876,tt0107156,tt0190332
The Social Network;$22,445,653;2,771;tt1285016;movie;The Social Network;FALSE;2010;120;Biography,Drama;nm0000399;David Fincher;producer,director,writer;tt0443706,tt2267998,tt1285016,tt0114369
The Patriot;$22,413,710;3,061;tt0007160;movie;The Patriot;FALSE;1916;50;Western;nm0366586;William S. Hart;actor,director,producer;tt0008362,tt0009550,tt0010476,tt0009600
Contagion;$22,403,596;3,222;tt0272557;movie;Contagion;FALSE;2002;95;Drama,Sci-Fi;nm0613981;John Murlowski;director,producer,cinematographer;tt1410020,tt0313285,tt0155110,tt5238904
Now You See Me 2;$22,383,146;3,232;tt3110958;movie;Now You See Me 2;FALSE;2016;129;Action,Adventure,Comedy;nm0160840;Jon M. Chu;producer,writer,director;tt1583421,tt1023481,tt1702443,tt3110958
Walk the Line;$22,347,341;2,961;tt0358273;movie;Walk the Line;FALSE;2005;136;Biography,Drama,Music;nm0003506;James Mangold;producer,director,writer;tt0113280,tt3315342,tt1950186,tt0358273
The General's Daughter;$22,332,053;2,856;tt0072850;movie;De todos modos Juan te llamas;FALSE;1976;97;Drama,Romance,War;nm0273356;Marcela Fernández Violante;director,writer,editor;tt0072850,tt0203028,tt0322335,tt0081164
Sing 2;$22,326,230;3,892;tt6467266;movie;Sing 2;FALSE;2021;110;Adventure,Animation,Comedy;nm1134029,nm2888554;NA;NA;NA
Planes;$22,232,291;3,702;tt1691917;movie;Planes;FALSE;2013;91;Adventure,Animation,Comedy;nm0355806;Klay Hall;director,animation_department,miscellaneous;tt0088478,tt0090633,tt0118375,tt1691917
Disturbia;$22,224,982;2,925;tt0486822;movie;Disturbia;FALSE;2007;105;Crime,Drama,Mystery;nm0142286;D.J. Caruso;director,producer,writer;tt1464540,tt1059786,tt1293847,tt0107843
Legally Blonde 2: Red, White & Blonde;$22,220,670;3,350;tt0333780;movie;Legally Blonde 2: Red, White & Blonde;FALSE;2003;95;Comedy;nm0379237;Charles Herman-Wurmfeld;director,actor,producer;tt0814130,tt0264761,tt7378938,tt0333780
Monster House;$22,217,226;3,553;tt0385880;movie;Monster House;FALSE;2006;91;Animation,Comedy,Family;nm1481493;Gil Kenan;director,writer,producer;tt0385880,tt0970411,tt1029360,tt4513678
Freaky Friday;$22,203,007;2,954;tt0076054;movie;Freaky Friday;FALSE;1976;95;Comedy,Family,Fantasy;nm0625379;Gary Nelson;director,assistant_director,producer;tt0058805,tt0075597,tt0115163,tt0078869
Kill Bill: Vol. 1;$22,200,000;3,102;tt0266697;movie;Kill Bill: Vol. 1;FALSE;2003;111;Action,Crime,Thriller;nm0000233;Quentin Tarantino;writer,actor,producer;tt0110912,tt7131622,tt0116367,tt0105236
Die Hard with a Vengeance;$22,162,245;2,525;tt0112864;movie;Die Hard with a Vengeance;FALSE;1995;128;Action,Adventure,Thriller;nm0001532;John McTiernan;director,producer,writer;tt0107362,tt0095016,tt0093773,tt0246894
Poseidon;$22,155,410;3,555;tt0409182;movie;Poseidon;FALSE;2006;98;Action,Adventure,Thriller;nm0000583;Wolfgang Petersen;director,producer,writer;tt0114069,tt0089092,tt0088323,tt0082096
Diary of a Wimpy Kid;$22,126,166;3,077;tt1196141;movie;Diary of a Wimpy Kid;FALSE;2010;94;Comedy,Drama,Family;nm0294457;Thor Freudenthal;director,producer,writer;tt3848206,tt1196141,tt1854564,tt0440979
Ghost Rider: Spirit of Vengeance;$22,115,334;3,174;tt1071875;movie;Ghost Rider: Spirit of Vengeance;FALSE;2011;96;Action,Adventure,Fantasy;nm0004410,nm0962729;NA;NA;NA
It's Complicated;$22,100,820;2,887;tt1230414;movie;It's Complicated;FALSE;2009;121;Comedy,Drama,Romance;nm0583600;Nancy Meyers;writer,producer,director;tt0081375,tt0457939,tt1230414,tt0337741
Ladder 49;$22,088,204;3,260;tt0349710;movie;Ladder 49;FALSE;2004;115;Action,Drama,Thriller;nm0751221;Jay Russell;director,producer,writer;tt0283084,tt0760329,tt0156812,tt0349710
Road to Perdition;$22,079,481;1,797;tt0257044;movie;Road to Perdition;FALSE;2002;117;Crime,Drama,Thriller;nm0005222;Sam Mendes;producer,director,miscellaneous;tt0257044,tt0959337,tt1074638,tt8579674
Starship Troopers;$22,058,773;2,971;tt0120201;movie;Starship Troopers;FALSE;1997;129;Action,Adventure,Sci-Fi;nm0000682;Paul Verhoeven;director,producer,writer;tt3716530,tt0389557,tt0093870,tt0164052
Star Trek: Insurrection;$22,052,836;2,620;tt0120844;movie;Star Trek: Insurrection;FALSE;1998;103;Action,Adventure,Sci-Fi;nm0000408;Jonathan Frakes;actor,director,producer;tt0253754,tt0111280,tt0117731,tt0120844
Chronicle;$22,004,098;2,907;tt1706593;movie;Chronicle;FALSE;2012;89;Action,Drama,Sci-Fi;nm2503633;Josh Trank;writer,director,editor;tt1502712,tt0862593,tt6199572,tt1706593
The Monuments Men;$22,003,433;3,083;tt2177771;movie;The Monuments Men;FALSE;2014;118;Comedy,Drama,History;nm0000123;George Clooney;actor,producer,director;tt0465538,tt1193138,tt0116367,tt1124035
Candyman;$22,001,750;3,569;tt0103919;movie;Candyman;FALSE;1992;99;Horror,Thriller;nm0741262;Bernard Rose;director,writer,cinematographer;tt0238321,tt4086032,tt0103919,tt0098061
Star Wars: Episode V - The Empire Strikes Back1997 Special Edition;$21,975,993;2,111;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Hide and Seek;$21,959,233;3,005;tt0116529;movie;Hide and Seek;FALSE;1996;63;Documentary,Drama;nm0295453;Su Friedrich;director,editor,cinematographer;tt2368897,tt7680418,tt0100624,tt0116529
Diary of a Mad Black Woman;$21,905,089;1,483;tt0422093;movie;Diary of a Mad Black Woman;FALSE;2005;116;Comedy,Drama,Romance;nm0335337;Darren Grant;director,producer,miscellaneous;tt11794642,tt7440726,tt4270492,tt1064899
Inspector Gadget;$21,889,138;2,814;tt0141369;movie;Inspector Gadget;FALSE;1999;78;Action,Adventure,Comedy;nm0446109;David Kellogg;director,producer,writer;tt0357652,tt0141369,tt0101615,tt11703472
Unknown;$21,856,389;3,043;tt0450340;movie;Unknown;FALSE;2006;85;Crime,Drama,Mystery;nm1868746;Simon Brand;director,producer,actor;tt1871257,tt0450340,tt0475860
Dolittle;$21,844,045;4,155;tt6673612;movie;Dolittle;FALSE;2020;101;Adventure,Comedy,Family;nm0300866;Stephen Gaghan;writer,miscellaneous,director;tt1800302,tt0365737,tt6673612,tt0181865
Stomp the Yard;$21,833,312;2,051;tt0775539;movie;Stomp the Yard;FALSE;2007;115;Drama,Music,Romance;nm1234893;Sylvain White;director,writer,producer;tt2149175,tt2354215,tt0480255,tt0775539
Notting Hill;$21,811,180;2,747;tt0125439;movie;Notting Hill;FALSE;1999;124;Comedy,Drama,Romance;nm0585011;Roger Michell;director,writer,producer;tt0125439,tt0375735,tt0489327,tt4411596
Lara Croft: Tomb Raider - The Cradle of Life;$21,783,641;3,222;tt0325703;movie;Lara Croft: Tomb Raider - The Cradle of Life;FALSE;2003;117;Action,Adventure,Fantasy;nm0000957;Jan de Bont;cinematographer,camera_department,producer;tt0111257,tt0181689,tt0171363,tt0117998
RED;$21,761,408;3,255;tt1245526;movie;RED;FALSE;2010;111;Action,Comedy,Crime;nm0777881;Robert Schwentke;director,writer,soundtrack;tt0297871,tt0790736,tt1245526,tt6763252
Neighbors 2: Sorority Rising;$21,760,405;3,384;tt4438848;movie;Neighbors 2: Sorority Rising;FALSE;2016;92;Comedy;nm0831557;Nicholas Stoller;producer,writer,director;tt4438848,tt2281587,tt1204342,tt4624424
Underworld;$21,753,759;2,915;tt0018526;movie;Underworld;FALSE;1927;80;Crime,Drama,Film-Noir;nm0903049,nm0744504;NA;NA;NA
Die Hard 2;$21,744,661;2,507;tt0099423;movie;Die Hard 2;FALSE;1990;124;Action,Thriller;nm0001317;Renny Harlin;producer,director,writer;tt0132245,tt0112760,tt1905040,tt0106582
Texas Chainsaw;$21,744,470;2,654;tt1572315;movie;Texas Chainsaw 3D;FALSE;2013;92;Horror,Thriller;nm0525141;John Luessenhop;director,writer,producer;tt1135084,tt2620590,tt0210359,tt1572315
Garfield;$21,727,611;3,094;tt0356634;movie;Garfield;FALSE;2004;80;Adventure,Animation,Comedy;nm0382072;Peter Hewitt;director,writer,producer;tt0356634,tt0215591,tt0101452,tt0283054
Shaft;$21,714,757;2,337;tt0067741;movie;Shaft;FALSE;1971;100;Action,Crime,Thriller;nm0662953;Gordon Parks;director,soundtrack,writer;tt0064579,tt0104797,tt0067741,tt7125860
Cats & Dogs;$21,707,617;3,040;tt0239395;movie;Cats & Dogs;FALSE;2001;87;Action,Adventure,Comedy;nm0349183;Lawrence Guterman;director,producer,writer;tt0239395,tt0362165,tt0109999,tt3704050
Eyes Wide Shut;$21,706,163;2,411;tt0120663;movie;Eyes Wide Shut;FALSE;1999;159;Drama,Mystery,Thriller;nm0000040;Stanley Kubrick;director,writer,producer;tt0072684,tt0093058,tt0062622,tt0066921
Spy Game;$21,689,125;2,770;tt0266987;movie;Spy Game;FALSE;2001;126;Action,Crime,Thriller;nm0001716;Tony Scott;producer,director,actor;tt0421054,tt0092099,tt0108399,tt0477080
Lights Out;$21,688,103;2,818;tt0014199;movie;Lights Out;FALSE;1923;70;Crime,Drama;nm0763453;Alfred Santell;director,writer,producer;tt0034510,tt0018253,tt0028511,tt0019104
RoboCop;$21,681,430;3,372;tt0093870;movie;RoboCop;FALSE;1987;102;Action,Crime,Sci-Fi;nm0000682;Paul Verhoeven;director,producer,writer;tt3716530,tt0389557,tt0093870,tt0164052
My Best Friend's Wedding;$21,678,377;2,134;tt0119738;movie;My Best Friend's Wedding;FALSE;1997;105;Comedy,Drama,Romance;nm0389591;P.J. Hogan;writer,director,assistant_director;tt2910904,tt0316396,tt0119738,tt0110598
Bumblebee;$21,654,047;3,550;tt4701182;movie;Bumblebee;FALSE;2018;114;Action,Adventure,Sci-Fi;nm1325899;Travis Knight;animation_department,director,producer;tt6348138,tt4302938,tt0787474,tt1623288
Temptation: Confessions of a Marriage Counselor;$21,641,679;2,047;tt2070862;movie;Temptation: Confessions of a Marriage Counselor;FALSE;2013;111;Drama;nm1347153;Tyler Perry;writer,director,producer;tt0422093,tt0455612,tt1142800,tt2267998
London Has Fallen;$21,635,601;3,490;tt3300542;movie;London Has Fallen;FALSE;2016;99;Action,Thriller;nm0619836;Babak Najafi;director,writer,editor;tt3300542,tt0245385,tt1548629,tt3454016
Little Man;$21,613,176;2,533;tt0152430;movie;Shraga Katan;FALSE;1978;90;Drama;nm0720745;Ze'ev Revach;actor,director,writer;tt0117420,tt0143941,tt0340013,tt3163304
When a Stranger Calls;$21,607,203;2,999;tt0080130;movie;When a Stranger Calls;FALSE;1979;97;Horror,Mystery,Thriller;nm0910510;Fred Walton;director,writer,actor;tt0455857,tt0093881,tt0087378,tt0080130
Fool's Gold;$21,589,295;3,125;tt0010134;movie;Fool's Gold;FALSE;1919;NA;Drama;nm0872868;Laurence Trimble;director,writer,actor;tt0012971,tt0017186,tt0130095,tt0325357
Tammy;$21,577,049;3,465;tt2103254;movie;Tammy;FALSE;2014;97;Comedy,Romance;nm1229520;Ben Falcone;actor,producer,writer;tt2103254,tt10121392,tt1308728,tt2390361
Christmas with the Kranks;$21,570,867;3,393;tt0388419;movie;Christmas with the Kranks;FALSE;2004;99;Comedy,Family;nm0005387;Joe Roth;producer,director,miscellaneous;tt1587310,tt0356618,tt0314353,tt0427309
You, Me and Dupree;$21,525,560;3,131;tt0463034;movie;You, Me and Dupree;FALSE;2006;110;Comedy,Romance;nm0751577,nm0751648;NA;NA;NA
Pete's Dragon;$21,514,095;3,702;tt0076538;movie;Pete's Dragon;FALSE;1977;128;Adventure,Animation,Comedy;nm0149548,nm0089940;NA;NA;NA
American Reunion;$21,514,080;3,192;tt0074133;movie;American Reunion;FALSE;1976;90;Documentary;nm0569000;Darren McGavin;actor,director,producer;tt0067490,tt0091828,tt0085334,tt0112508
Cruella;$21,496,997;3,892;tt3228774;movie;Cruella;FALSE;2021;134;Adventure,Comedy,Crime;nm0318916;Craig Gillespie;producer,director,writer;tt1647668,tt2025690,tt5580036,tt0805564
The 40-Year-Old Virgin;$21,422,815;2,845;tt0405422;movie;The 40 Year Old Virgin;FALSE;2005;116;Comedy,Romance;nm0031976;Judd Apatow;producer,writer,director;tt0478311,tt0405422,tt9686708,tt1723816
The Stepford Wives;$21,406,781;3,057;tt0073747;movie;The Stepford Wives;FALSE;1975;115;Horror,Mystery,Sci-Fi;nm0285302;Bryan Forbes;actor,writer,director;tt0058557,tt0053602,tt0054953,tt0061180
Good Boys;$21,402,605;3,204;tt0462726;movie;Yeladim Tovim;FALSE;2005;75;Crime,Drama,Romance;nm1937252;Yair Hochner;director,producer,writer;tt1362076,tt1234240,tt4634652,tt0462726
Safe Haven;$21,401,594;3,223;tt0219285;movie;Safe Haven;FALSE;1995;84;Drama,Thriller;nm1173226;Debbie Shuter;producer,director,production_manager;tt3113128,tt2033239,tt0219285,tt1653700
The Forbidden Kingdom;$21,401,121;3,151;tt0865556;movie;The Forbidden Kingdom;FALSE;2008;104;Action,Adventure,Fantasy;nm0591450;Rob Minkoff;producer,director,animation_department;tt0110357,tt0338094,tt0243585,tt0864835
The Hitman's Bodyguard;$21,384,504;3,377;tt1959563;movie;The Hitman's Bodyguard;FALSE;2017;118;Action,Comedy,Crime;nm0400850;Patrick Hughes;director,writer,producer;tt1959563,tt1377575,tt1530983,tt11671006
Angel Has Fallen;$21,380,987;3,286;tt6189022;movie;Angel Has Fallen;FALSE;2019;121;Action,Thriller;nm0006846;Ric Roman Waugh;stunts,director,writer;tt4633690,tt7737786,tt6189022,tt5761544
Ice Age: Collision Course;$21,373,064;3,992;tt3416828;movie;Ice Age: Collision Course;FALSE;2016;94;Adventure,Animation,Comedy;nm0862211,nm1154886;NA;NA;NA
Why Did I Get Married?;$21,353,789;2,011;tt0906108;movie;Why Did I Get Married?;FALSE;2007;113;Comedy,Drama,Romance;nm1347153;Tyler Perry;writer,director,producer;tt0422093,tt0455612,tt1142800,tt2267998
Turbo;$21,312,625;3,806;tt1860353;movie;Turbo;FALSE;2013;96;Adventure,Animation,Comedy;nm1659741;David Soren;writer,miscellaneous,art_department;tt1860353,tt2091256,tt1526300,tt0307453
Storks;$21,311,407;3,922;tt13292336;movie;Storks;FALSE;NA;NA;Drama;\N;NA;NA;NA
My Bloody Valentine;$21,241,456;2,534;tt0082782;movie;My Bloody Valentine;FALSE;1981;90;Horror,Mystery,Thriller;nm0586198;George Mihalka;director,producer,miscellaneous;tt0088830,tt0106931,tt1540404,tt0082782
Happy Feet Two;$21,237,068;3,606;tt1402488;movie;Happy Feet Two;FALSE;2011;117;Adventure,Animation,Comedy;nm0004306,nm0248495,nm1668276;NA;NA;NA
Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train;$21,234,994;1,614;tt11032374;movie;Kimetsu no Yaiba: Mugen Ressha-Hen;FALSE;2020;117;Action,Adventure,Animation;nm1417038;Haruo Sotozaki;animation_department,director,art_department;tt0275277,tt9335498,tt11032374,tt16492678
Boo 2! A Madea Halloween;$21,226,953;2,388;tt6217804;movie;Tyler Perry's Boo 2! A Madea Halloween;FALSE;2017;101;Comedy,Drama,Horror;nm1347153;Tyler Perry;writer,director,producer;tt0422093,tt0455612,tt1142800,tt2267998
Payback;$21,221,526;2,729;tt0095840;movie;Payback;FALSE;1990;90;Action,Comedy,Crime;nm0709527;Addison Randall;actor,writer,assistant_director;tt0145464,tt0150931,tt0144882,tt0095840
Four Brothers;$21,176,925;2,533;tt0430105;movie;Four Brothers;FALSE;2005;109;Action,Crime,Drama;nm0005436;John Singleton;producer,writer,director;tt0101507,tt0162650,tt0255819,tt0430105
Waterworld;$21,171,780;2,268;tt0114898;movie;Waterworld;FALSE;1995;135;Action,Adventure,Sci-Fi;nm0721817;Kevin Reynolds;director,writer,assistant_director;tt0245844,tt3231054,tt0114898,tt0102798
The Adjustment Bureau;$21,157,730;2,840;tt1385826;movie;The Adjustment Bureau;FALSE;2011;106;Crime,Mystery,Romance;nm1079776;George Nolfi;writer,producer,director;tt0349903,tt1385826,tt6285944,tt0440963
Dragon Ball Super: Super Hero;$21,126,919;3,018;tt14614892;movie;Dragon Ball Super: Super Hero;FALSE;2022;100;Action,Adventure,Animation;nm10429652;Tetsuro Kodama;director,animation_department;tt14614892,tt10892122,tt3011126
The Hitchhiker's Guide to the Galaxy;$21,103,203;3,133;tt0371724;movie;The Hitchhiker's Guide to the Galaxy;FALSE;2005;109;Adventure,Comedy,Sci-Fi;nm1134029;Garth Jennings;director,actor,writer;tt3470600,tt10276792,tt0845046,tt0371724
Bride Wars;$21,058,173;3,226;tt0901476;movie;Bride Wars;FALSE;2009;89;Comedy,Romance;nm0935095;Gary Winick;producer,director,editor;tt0892318,tt0413895,tt0165986,tt0271219
13 Going on 30;$21,054,283;3,438;tt0337563;movie;13 Going on 30;FALSE;2004;98;Comedy,Fantasy,Romance;nm0935095;Gary Winick;producer,director,editor;tt0892318,tt0413895,tt0165986,tt0271219
Resident Evil: Retribution;$21,052,227;3,012;tt1855325;movie;Resident Evil: Retribution;FALSE;2012;95;Action,Horror,Sci-Fi;nm0027271;Paul W.S. Anderson;writer,producer,director;tt1509767,tt0318627,tt0113855,tt0119081
Project X;$21,051,363;3,055;tt0041770;movie;Project X;FALSE;1949;60;Action,Adventure,Drama;nm0598723;Edward Montagne;producer,director,production_manager;tt0041770,tt0048872,tt0074042,tt0041040
Law Abiding Citizen;$21,039,502;2,890;tt1197624;movie;Law Abiding Citizen;FALSE;2009;109;Action,Crime,Drama;nm0336620;F. Gary Gray;director,producer,actor;tt0113118,tt0120768,tt0117603,tt0317740
